AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_ENS_1;MAT_ENS_2;MAT_ENS_3;MAT_ENS_4;MAT_ENS_5;MAT_ENS_6;MAT_ENS_7;MAT_ENS_8;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL;ESPE_01;ESPE_02;ESPE_03;ESPE_04;ESPE_05;ESPE_06;ESPE_07;ESPE_08;ESPE_09;ESPE_10;ESPE_11
2025;25138;0;COLEGIO ALBERT EINSTEIN; ;65151782;1;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;3;2;0;-33,4063;-70,6462;1;0;110;310;0;0;0;0;0;0;0;0;0;0;247;0;0;161;0;0;0;408;1;1;1; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25139;9;COLEGIO  WILLQUIMVOE; ;77090260;1;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;-33,43544681;-70,58954838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25140;2;SAINT JOSEPH COLLEGE; ; ;9;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25142;9;COLEGIO ANDINO ANTILLANCA; ;96836930;1;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;-33,425582;-70,57013;0;0;10;110;310;0;0;0;0;0;0;0;0;26;127;0;0;45;0;0;0;198;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25143;7;COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA; ;96819740;1;13;RM;131;13107;HUECHURABA;137;SANTIAGO NORTE;4;3;0;-33,350334;-70,68344;0;0;10;110;310;0;0;0;0;0;0;0;0;130;822;0;0;527;0;0;0;1479;1;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25145;3;ESCUELA ESPECIAL PARTICULAR ANTIRAY; ;65137869;1;13;RM;134;13404;PAINE;132;SANTIAGO SUR;3;2;0;-33,812134;-70,73164;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;79;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25146;1;ESCUELA DE PARVULOS CLARENCE COLLEGE;8412884; ;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25148;8;THE CHILDREN´S WORLD N°2; ;76115837;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25149;6;COLEGIO SAN FERNANDO ANEXO; ;78074560;1;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25151;8;SCUOLA ITALIANA FIRENZE; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25152;6;DALCAHUE SUR N¦ 2; ;77133750;1;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25153;4;COLEGIO PARTICULAR NUEVA ERA SIGLO XXI; ;65115066;1;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;-33,54940205;-70,56727545;1;0;10;110;310;0;0;0;0;0;0;0;0;40;798;0;0;600;0;0;0;1438;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25154;2;ESCUELA ESPECIAL PARTICULAR LUNA NUEVA; ;53324720;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;-33,530514;-70,61026;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;93;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25155;0;ESC. PARTICULAR ALFARERO; ;65146433;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;-33,53108383;-70,77670525;0;0;10;110;0;0;0;0;0;0;0;0;0;56;311;0;0;0;0;0;0;367;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25156;9;ESCUELA DE PARVULOS  INFANTIL ANTINIL; ; ;9;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25157;7;ESC. BAS. PARTICULAR 1650 MIRAVALLE; ;65135205;1;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;-33,47988578;-70,52837241;1;0;10;110;0;0;0;0;0;0;0;0;0;102;669;0;0;0;0;0;0;771;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25158;5;ESCUELA DE PARVULOS PULGARCITO; ;65154395;1;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;-33,55279;-70,668;0;0;10;214;0;0;0;0;0;0;0;0;0;18;0;0;18;0;0;0;0;36;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25159;3;ESC. ESP. PART. N¦ 88 EDUCA; ;77172190;1;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25160;7;COLEGIO VICTORIANO; ;65145412;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;-33,51186317;-70,77128374;0;0;10;110;310;0;0;0;0;0;0;0;0;16;232;0;0;102;0;0;0;350;1;1;1; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25161;5;COLEGIO DE MIRAFLORES DE MALLOCO; ;76161926;1;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;-33,60138688;-70,85826369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;$1.000 A $10.000;0;0;0;0;0;0;0;0;0;0;0
2025;25162;3;ESC. PARTICULAR RAIN - BOW; ;65143743;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,58871527;-70,60365197;1;0;10;110;0;0;0;0;0;0;0;0;0;40;219;0;0;0;0;0;0;259;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25163;1;ESCUELA ITALIANA DANTE ALIGHIERI; ;73670400;1;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25165;8;CENTRO DE ESTUDIOS CESCUM; ;73259700;1;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25166;6;COLEGIO PART. LOS OLMOS DE PTE. ALTO; ;65114964;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,60139619;-70,5857544;1;0;10;110;165;310;363;0;0;0;0;0;0;37;489;9;0;273;94;0;0;902;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25167;4;ESCUELA DE PARVULOS SHANY-SHEBY; ; ;9;13;RM;136;13601;TALAGANTE;135;TALAGANTE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25169;0;ESCUELA DE PARVULOS KINDER PANDO; ;65155475;1;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;-33,506653;-70,60109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25170;4;COLEGIO PSICOPEDAGOGICO JUAN WESLEY; ;65032886;1;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;-33,471638;-70,60163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25171;2;CENTRO EDUC. PRINCIPADO DE ASTURIAS; ;65155194;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,58224099;-70,58166552;1;0;10;110;310;0;0;0;0;0;0;0;0;24;215;0;0;229;0;0;0;468;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25172;0;COLEGIO PUMAHUE; ;96863530;1;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;-33,497877;-70,54718;0;0;10;110;310;0;0;0;0;0;0;0;0;233;1056;0;0;485;0;0;0;1774;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25173;9;ESC. BASICA MUNICIPAL RISOPATRON; ;61981070;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;6;5;0;-33,49051853;-70,68838224;1;0;10;110;0;0;0;0;0;0;0;0;0;34;192;0;0;0;0;0;0;226;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25174;7;CENTRO EDUCACIONAL DE ADULTOS EL PRADO; ;77259940;1;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$1.000 A $10.000;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25175;5;COLEGIO SAN NICOLAS DE MAIPU; ;76449150;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;-33,505446;-70,75626;0;0;10;110;310;0;0;0;0;0;0;0;0;40;386;0;0;203;0;0;0;629;1;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25176;3;ESCUELA PARVULOS PEQUEÑO REINO;23640294; ;0;13;RM;131;13132;VITACURA;133;SANTIAGO ORIENTE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25177;1;COLEGIO PARTHENON; ; ;9;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25179;8;ESC.ESPECIAL NUESTRA SRA.DEL PILAR; ;65135561;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;-33,50538;-70,75438;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;65;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25180;1;COLEGIO RAYEN MAHUIDA; ;96789970;1;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;4;3;0;-33,265436;-70,72248;0;0;10;110;310;0;0;0;0;0;0;0;0;23;119;0;0;63;0;0;0;205;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25182;8;LICEO ALCALDE JORGE INDO; ;61981060;1;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;6;5;0;-33,36518478;-70,70551471;1;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;0;0;0;241;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25183;6;WASHINGTON CENTER LA FLORIDA; ;96968110;1;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;-33,52484449;-70,59775108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;25184;4;ESCUELA PARVULOS ALEXANDER MONTESSORI; ;78758130;1;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25185;2;COLEGIO PARTICULAR OZANAM; ;82411500;1;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;-33,42900853;-70,6761622;0;0;10;110;310;0;0;0;0;0;0;0;0;119;599;0;0;311;0;0;0;1029;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25186;0;COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA; ;61981080;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;6;5;0;-33,50871344;-70,79543767;1;0;10;110;0;0;0;0;0;0;0;0;0;47;358;0;0;0;0;0;0;405;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25187;9;ESCUELA ESPECIAL PARTICULAR N_ 1666 SANDELI; ;65150055;1;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;-33,48072;-70,586555;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;112;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25188;7;ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER; ;65114225;1;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;-33,57670014;-70,81392447;1;0;110;214;0;0;0;0;0;0;0;0;0;0;481;0;79;0;0;0;0;560;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25189;5;ESCUELA BASICA FUTURO LAS MERCEDES; ;70937200;1;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;1;1;-33,77876091;-70,89529337;1;0;10;110;0;0;0;0;0;0;0;0;0;14;139;0;0;0;0;0;0;153;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25190;9;COLEGIO ADUL. INSTITUTO TABANCURA DE VITACURA; ;78121700;1;13;RM;131;13132;VITACURA;133;SANTIAGO ORIENTE;4;3;0;-33,390505;-70,551073;0;0;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;64;1;1;2; ;$25.001 A $50.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25191;7;ESC. ESPECIAL HERNAN LARRAIN PERO; ;65145646;1;13;RM;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;-33,58372;-70,61489;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;89;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25192;5;ESCUELA ESP. SAN NECTARIO; ;71624100;1;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;-33,470215;-70,613205;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;103;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25193;3;ESC. ESPECIAL SAN JORGE DE QTA. NORMAL;2674366; ;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;-33,4248444;-70,6923581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25194;1;ESCUELA MUNICIPAL VALLE DE LUNA; ;61981060;1;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;6;5;0;-33,36751982;-70,74413397;1;0;10;110;0;0;0;0;0;0;0;0;0;55;302;0;0;0;0;0;0;357;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25196;8;PIERRE TEILHARD DE CHARDIN; ;65157837;1;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;-33,53114231;-70,58462574;1;0;10;110;310;0;0;0;0;0;0;0;0;5;255;0;0;257;0;0;0;517;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25197;6;COL.PARTICULAR SAN VALENTIN DE MAIPU; ;65154357;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;-33,50822202;-70,7421403;0;0;10;110;310;0;0;0;0;0;0;0;0;18;146;0;0;106;0;0;0;270;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25198;4;COLEGIO SANTA MARIA DE MAIPU; ;65145602;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;-33,48429489;-70,74619278;0;0;10;110;310;0;0;0;0;0;0;0;0;70;1150;0;0;747;0;0;0;1967;1;1;2; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25199;2;COLEGIO AMANCAY DE LA FLORIDA; ;65144467;1;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;-33,5380661;-70,5772881;1;0;10;110;0;0;0;0;0;0;0;0;0;23;171;0;0;0;0;0;0;194;1;1;1; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25201;8;ESCUELA BAS. Y ESP. N_ 115 RENACER; ;65143684;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,62429145;-70,57911553;1;0;10;110;214;0;0;0;0;0;0;0;0;43;547;0;33;0;0;0;0;623;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25202;6;COLEGIO  PUMAHUE HUECHURABA; ;96858860;1;13;RM;131;13107;HUECHURABA;137;SANTIAGO NORTE;4;3;0;-33,357367;-70,66317;0;0;10;110;310;0;0;0;0;0;0;0;0;261;1169;0;0;559;0;0;0;1989;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25203;4;ESCUELA EDUCACION ESPECIAL ABECEDARIO; ;76127382;1;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25204;2;ESC.ESP.ONCOL.HOSP.ROBERTO DEL RIO; ;65155707;1;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;-33,41736379;-70,65467158;0;0;10;110;0;0;0;0;0;0;0;0;0;3;21;0;0;0;0;0;0;24;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25205;0;ESC. BASICA ONCOLOGICA HOSPITAL LUIS CALVO MA; ;70366400;1;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;25206;9;ESC. PART. CHRIST SCHOOL; ;65145686;1;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;-33,50919371;-70,76511532;0;0;10;110;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25207;7;LICEO TECNICO PROFESIONAL MALLOCO; ;82067200;1;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;1;-33,60530409;-70,8481803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;$1.000 A $10.000;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25208;5;ESC. ESP. NTRA SRA. DEL BUEN CONSEJO; ;65155882;1;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;-33,464355;-70,73456;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;111;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25209;3;COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS; ;76189881;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,48418806;-70,65669683;0;0;10;110;310;0;0;0;0;0;0;0;0;2;17;0;0;5;0;0;0;24;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25210;7;ESC. BASICA N_ 116 ONCOLOG. DR. SOTERO DEL; ;76189881;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,57680007;-70,58151167;0;0;10;110;310;0;0;0;0;0;0;0;0;6;36;0;0;16;0;0;0;58;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25211;5;ESCUELA PART.ESPECIAL CORPAMEG; ;74538100;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,48450581;-70,65644167;0;0;10;110;310;0;0;0;0;0;0;0;0;2;26;0;0;9;0;0;0;37;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25212;3;INSTITUTO NACIONAL DE REHABILITACION PAC; ;74120600;1;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;-33,507904;-70,55383;0;0;10;110;310;0;0;0;0;0;0;0;0;9;102;0;0;22;0;0;0;133;1;1;7;NINGUNA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25213;1;COLEGIO HOSPITAL SAN BORJA ARRIARAN; ;74120600;1;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;-33,46096668;-70,64268193;0;0;10;110;310;0;0;0;0;0;0;0;0;10;43;0;0;11;0;0;0;64;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25215;8;COLEGIO POLIV. GERONIMO DE ALDERETE; ;65156134;1;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;-33,45847876;-70,75965157;1;0;10;110;214;310;410;610;0;0;0;0;0;160;1237;0;149;247;0;224;0;2017;1;1;1; ;GRATUITO;$25.001 A $50.000;41005;61003;0;0;0;0;0;0;0;0;0
2025;25216;6;ESC. ESPECIAL SAN ANTONIO DE PUENTE ALTO; ;65114157;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,60756;-70,52301;0;0;212;214;0;0;0;0;0;0;0;0;0;0;0;0;278;0;0;0;0;278;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25217;4;ESC. ESPECIAL ARTESANOS DE LA VIDA; ;65153978;1;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;-33,41065;-70,743866;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;45;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25218;2;EXTREMADURA DE PUENTE ALTO; ;65155298;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,58709107;-70,55654465;0;0;10;110;310;0;0;0;0;0;0;0;0;53;592;0;0;349;0;0;0;994;1;1;2; ;GRATUITO;$50.001 A $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25219;0;ESC. ESPEICIAL VOCES II; ;65145842;1;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;-33,405937;-70,72208;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;34;1;1;7;HUMANISTA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;25220;4;COLEGIO ALMA MATER; ;65143021;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;-33,55679441;-70,61990952;1;0;10;110;310;410;610;0;0;0;0;0;0;90;579;0;0;204;0;144;0;1017;1;1;1; ;GRATUITO;GRATUITO;41002;63009;0;0;0;0;0;0;0;0;0
2025;25221;2;COLEGIO  PABLO APOSTOL; ;74356800;1;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;-33,534735;-70,53601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;25222;0;ESC. ESPECIAL 120 MULTIVERSO; ;65148799;1;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33,626083;-70,60793;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;91;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
